Entrez ID	Symbol	Type	Entrez.ID
8643	PTCH2	best inferred	8643
55670	PEX26	best inferred	55670
341	APOC1	best inferred	341
196743	PAOX	best inferred	196743
55671	PPP4R3A	best inferred	55671
79623	GALNT14	best inferred	79623
54346	UNC93A	best inferred	54346
79622	SNRNP25	best inferred	79622
347	APOD	best inferred	347
54345	SOX18	best inferred	54345
79625	NDNF	best inferred	79625
348	APOE	landmark	348
54344	DPM3	best inferred	54344
79624	ARMT1	best inferred	79624
7305	TYROBP	best inferred	7305
9968	MED12	best inferred	9968
79627	OGFRL1	best inferred	79627
8638	OASL	best inferred	8638
9969	MED13	best inferred	9969
7307	U2AF1	best inferred	7307
8635	RNASET2	best inferred	8635
9966	TNFSF15	best inferred	9966
79629	OCEL1	best inferred	79629
7306	TYRP1	best inferred	7306
8636	SSNA1	best inferred	8636
9967	THRAP3	best inferred	9967
55679	LIMS2	best inferred	55679
79628	SH3TC2	best inferred	79628
8639	AOC3	best inferred	8639
196740	VSTM4	best inferred	196740
8651	SOCS1	best inferred	8651
9982	FGFBP1	best inferred	9982
7321	UBE2D1	best inferred	7321
9980	DOPEY2	best inferred	9980
7320	UBE2B	best inferred	7320
8650	NUMB	best inferred	8650
7323	UBE2D3	best inferred	7323
8655	DYNLL1	best inferred	8655
7322	UBE2D2	best inferred	7322
9987	HNRNPDL	best inferred	9987
8653	DDX3Y	best inferred	8653
9984	THOC1	best inferred	9984
7324	UBE2E1	best inferred	7324
8654	PDE5A	best inferred	8654
9985	REC8	best inferred	9985
351	APP	landmark	351
353	APRT	best inferred	353
355	FAS	landmark	355
357	SHROOM2	best inferred	357
358	AQP1	best inferred	358
8648	NCOA1	best inferred	8648
8649	LAMTOR3	best inferred	8649
7318	UBA7	best inferred	7318
8646	CHRD	best inferred	8646
7317	UBA1	best inferred	7317
9978	RBX1	best inferred	9978
7319	UBE2A	landmark	7319
8662	EIF3B	best inferred	8662
9993	DGCR2	best inferred	9993
6001	RGS10	best inferred	6001
7332	UBE2L3	best inferred	7332
8660	IRS2	best inferred	8660
9991	PTBP3	best inferred	9991
6000	RGS7	best inferred	6000
8661	EIF3A	best inferred	8661
6003	RGS13	best inferred	6003
7334	UBE2N	best inferred	7334
8666	EIF3G	best inferred	8666
9997	SCO2	best inferred	9997
6002	RGS12	best inferred	6002
8667	EIF3H	best inferred	8667
7336	UBE2V2	best inferred	7336
8664	EIF3D	best inferred	8664
6004	RGS16	best inferred	6004
8665	EIF3F	best inferred	8665
360	AQP3	best inferred	360
9990	SLC12A6	best inferred	9990
361	AQP4	best inferred	361
362	AQP5	best inferred	362
364	AQP7	best inferred	364
366	AQP9	best inferred	366
367	AR	best inferred	367
368	ABCC6	best inferred	368
369	ARAF	best inferred	369
7327	UBE2G2	best inferred	7327
8659	ALDH4A1	best inferred	8659
7326	UBE2G1	best inferred	7326
7329	UBE2I	best inferred	7329
9988	DMTF1	landmark	9988
7328	UBE2H	best inferred	7328
8658	TNKS	best inferred	8658
9989	PPP4R1	best inferred	9989
7341	SUMO1	best inferred	7341
8673	VAMP8	best inferred	8673
8674	VAMP4	best inferred	8674
7343	UBTF	best inferred	7343
8671	SLC4A4	best inferred	8671
7342	UBP1	best inferred	7342
8672	EIF4G3	best inferred	8672
6014	RIT2	best inferred	6014
7345	UCHL1	best inferred	7345
8677	STX10	best inferred	8677
8678	BECN1	landmark	8678
6016	RIT1	best inferred	6016
7347	UCHL3	best inferred	7347
8675	STX16	best inferred	8675
6015	RING1	best inferred	6015
8676	STX11	best inferred	8676
372	ARCN1	best inferred	372
373	TRIM23	best inferred	373
374	AREG	best inferred	374
375	ARF1	best inferred	375
377	ARF3	best inferred	377
378	ARF4	best inferred	378
379	ARL4D	best inferred	379
6006	RHCE	best inferred	6006
7337	UBE3A	best inferred	7337
6009	RHEB	landmark	6009
8668	EIF3I	best inferred	8668
8669	EIF3J	best inferred	8669
7352	UCP3	best inferred	7352
7351	UCP2	best inferred	7351
8685	MARCO	best inferred	8685
8682	PEA15	best inferred	8682
7353	UFD1L	best inferred	7353
8688	KRT37	best inferred	8688
7355	SLC35A2	best inferred	7355
7358	UGDH	landmark	7358
7357	UGCG	best inferred	7357
381	ARF5	best inferred	381
382	ARF6	best inferred	382
383	ARG1	best inferred	383
384	ARG2	best inferred	384
387	RHOA	landmark	387
388	RHOB	best inferred	388
389	RHOC	best inferred	389
6018	RLF	best inferred	6018
7349	UCN	best inferred	7349
6019	RLN2	best inferred	6019
8694	DGAT1	best inferred	8694
6035	RNASE1	best inferred	6035
8697	CDC23	best inferred	8697
7368	UGT8	best inferred	7368
8698	S1PR4	best inferred	8698
390	RND3	best inferred	390
391	RHOG	best inferred	391
392	ARHGAP1	landmark	392
393	ARHGAP4	best inferred	393
8692	HYAL2	best inferred	8692
394	ARHGAP5	best inferred	394
395	ARHGAP6	best inferred	395
7360	UGP2	best inferred	7360
8690	JRKL	best inferred	8690
396	ARHGDIA	best inferred	396
397	ARHGDIB	best inferred	397
398	ARHGDIG	best inferred	398
399	RHOH	best inferred	399
7374	UNG	best inferred	7374
7373	COL14A1	best inferred	7373
6045	RNF2	best inferred	6045
7376	NR1H2	landmark	7376
7375	USP4	best inferred	7375
6047	RNF4	best inferred	6047
7378	UPP1	best inferred	7378
6046	BRD2	best inferred	6046
6049	RNF6	best inferred	6049
6048	RNF5	best inferred	6048
6041	RNASEL	best inferred	6041
7372	UMPS	best inferred	7372
7371	UCK2	best inferred	7371
56904	SH3GLB2	best inferred	56904
6039	RNASE6	best inferred	6039
56905	C15orf39	best inferred	56905
56906	THAP10	best inferred	56906
56901	NDUFA4L2	best inferred	56901
56902	PNO1	best inferred	56902
7385	UQCRC2	best inferred	7385
7384	UQCRC1	best inferred	7384
7386	UQCRFS1	best inferred	7386
7389	UROD	best inferred	7389
7388	UQCRH	best inferred	7388
6059	ABCE1	best inferred	6059
6050	RNH1	landmark	6050
7381	UQCRB	best inferred	7381
6051	RNPEP	best inferred	6051
56910	STARD7	best inferred	56910
56915	EXOSC5	best inferred	56915
56911	MAP3K7CL	best inferred	56911
56912	IFT46	best inferred	56912
56913	C1GALT1	best inferred	56913
7398	USP1	landmark	7398
7390	UROS	best inferred	7390
7392	USF2	best inferred	7392
56920	SEMA3G	best inferred	56920
56926	NCLN	best inferred	56926
56929	FEM1C	best inferred	56929
56922	MCCC1	best inferred	56922
56924	PAK6	landmark	56924
56925	LXN	best inferred	56925
92579	G6PC3	best inferred	92579
6097	RORC	best inferred	6097
6091	ROBO1	best inferred	6091
6094	ROM1	best inferred	6094
6093	ROCK1	best inferred	6093
6095	RORA	best inferred	6095
388969	C2orf68	best inferred	388969
92595	ZNF764	best inferred	92595
91298	C12orf29	best inferred	91298
91289	LMF2	best inferred	91289
374354	NHLRC2	best inferred	374354
65123	INTS3	landmark	65123
65125	WNK1	best inferred	65125
65124	SOWAHC	best inferred	65124
80758	PRR7	landmark	80758
80757	TMEM121	best inferred	80757
54471	MIEF1	best inferred	54471
54470	ARMCX6	best inferred	54470
79770	TXNDC15	best inferred	79770
54475	NLE1	best inferred	54475
80762	NDFIP1	best inferred	80762
79772	MCTP1	best inferred	79772
80760	ITIH5	best inferred	80760
54472	TOLLIP	best inferred	54472
79774	GRTP1	best inferred	79774
79777	ACBD4	best inferred	79777
79776	ZFHX4	best inferred	79776
80765	STARD5	best inferred	80765
54477	PLEKHA5	best inferred	54477
80764	THAP7	best inferred	80764
54476	RNF216	best inferred	54476
79778	MICALL2	best inferred	79778
80763	SPX	best inferred	80763
375346	TMEM110	landmark	375346
80746	TSEN2	landmark	80746
80745	THUMPD2	best inferred	80745
54482	TRMT13	best inferred	54482
54480	CHPF2	best inferred	54480
79762	C1orf115	best inferred	79762
79763	ISOC2	best inferred	79763
80755	AARSD1	best inferred	80755
79768	KATNBL1	best inferred	79768
54487	DGCR8	best inferred	54487
79767	ELMO3	best inferred	79767
80778	ZNF34	best inferred	80778
54491	FAM105A	best inferred	54491
79792	GSDMD	best inferred	79792
54496	PRMT7	best inferred	54496
79794	C12orf49	best inferred	79794
79797	ZNF408	best inferred	79797
80781	COL18A1	best inferred	80781
54499	TMCO1	landmark	54499
54498	SMOX	best inferred	54498
79781	IQCA1	best inferred	79781
79784	MYH14	best inferred	79784
79783	SUGCT	best inferred	79783
80772	CPTP	best inferred	80772
79786	KLHL36	best inferred	79786
79785	RERGL	best inferred	79785
80777	CYB5B	best inferred	80777
80776	B9D2	best inferred	80776
388677	NOTCH2NL	best inferred	388677
80775	TMEM177	best inferred	80775
79789	CLMN	best inferred	79789
80774	LIMD2	best inferred	80774
90121	TSR2	best inferred	90121
80789	INTS5	best inferred	80789
90141	EFCAB11	best inferred	90141
55722	CEP72	best inferred	55722
55720	TSR1	best inferred	55720
55726	INTS13	best inferred	55726
55723	ASF1B	best inferred	55723
55729	ATF7IP	best inferred	55729
400	ARL1	best inferred	400
55733	HHAT	best inferred	55733
55732	C1orf112	best inferred	55732
402	ARL2	best inferred	402
55731	FAM222B	best inferred	55731
403	ARL3	best inferred	403
55737	VPS35	best inferred	55737
405	ARNT	best inferred	405
406	ARNTL	best inferred	406
55735	DNAJC11	best inferred	55735
55734	ZFP64	best inferred	55734
408	ARRB1	best inferred	408
409	ARRB2	best inferred	409
55739	NAXD	best inferred	55739
54407	SLC38A2	best inferred	54407
55738	ARFGAP1	best inferred	55738
8710	SERPINB7	best inferred	8710
8711	TNK1	best inferred	8711
55740	ENAH	best inferred	55740
410	ARSA	best inferred	410
411	ARSB	best inferred	411
54413	NLGN3	best inferred	54413
55744	COA1	best inferred	55744
80700	UBXN6	best inferred	80700
412	STS	best inferred	412
55743	CHFR	best inferred	55743
79710	MORC4	best inferred	79710
55742	PARVA	best inferred	55742
414	ARSD	best inferred	414
55741	EDEM2	best inferred	55741
79712	GTDC1	best inferred	79712
8703	B4GALT3	best inferred	8703
55748	CNDP2	landmark	55748
416	ARSF	best inferred	416
8704	B4GALT2	best inferred	8704
79714	CCDC51	best inferred	79714
55746	NUP133	landmark	55746
79717	PPCS	best inferred	79717
8702	B4GALT4	best inferred	8702
55745	AP5M1	best inferred	55745
79716	NPEPL1	landmark	79716
419	ART3	best inferred	419
8707	B3GALT2	best inferred	8707
79719	AAGAB	best inferred	79719
79718	TBL1XR1	best inferred	79718
8705	B3GALT4	best inferred	8705
8706	B3GALNT1	best inferred	8706
8721	EDF1	best inferred	8721
8722	CTSF	best inferred	8722
8720	MBTPS1	landmark	8720
55751	TMEM184C	best inferred	55751
55750	AGK	best inferred	55750
420	ART4	best inferred	420
421	ARVCF	best inferred	421
55755	CDK5RAP2	best inferred	55755
55754	TMEM30A	best inferred	55754
55753	OGDHL	best inferred	55753
55752	SEPT11	best inferred	55752
79701	OGFOD3	best inferred	79701
8714	ABCC3	best inferred	8714
55759	WDR12	best inferred	55759
427	ASAH1	landmark	427
8715	NOL4	best inferred	8715
55758	RCOR3	best inferred	55758
79703	C11orf80	best inferred	79703
55757	UGGT2	best inferred	55757
79706	PRKRIP1	best inferred	79706
429	ASCL1	best inferred	429
55756	INTS9	best inferred	55756
79705	LRRK1	best inferred	79705
8718	TNFRSF25	best inferred	8718
79707	NOL9	best inferred	79707
8717	TRADD	best inferred	8717
79709	COLGALT1	best inferred	79709
8732	RNGTT	best inferred	8732
8733	GPAA1	best inferred	8733
7402	UTRN	best inferred	7402
8731	RNMT	landmark	8731
54431	DNAJC10	best inferred	54431
55761	TTC17	best inferred	55761
55760	DHX32	best inferred	55760
79731	NARS2	best inferred	79731
432	ASGR1	best inferred	432
55766	H2AFJ	best inferred	55766
79733	E2F8	best inferred	79733
54434	SSH1	best inferred	54434
55765	C1orf106	best inferred	55765
435	ASL	best inferred	435
54433	GAR1	best inferred	54433
55764	IFT122	best inferred	55764
79735	TBC1D17	best inferred	79735
54432	YIPF1	best inferred	54432
55763	EXOC1	best inferred	55763
79734	KCTD17	best inferred	79734
8725	URI1	best inferred	8725
8726	EED	landmark	8726
54438	GFOD1	landmark	54438
55769	ZNF83	best inferred	55769
79736	TEFM	best inferred	79736
439	ASNA1	best inferred	439
8723	SNX4	best inferred	8723
55768	NGLY1	best inferred	55768
79739	TTLL7	best inferred	79739
8724	SNX3	best inferred	8724
54436	SH3TC1	best inferred	54436
79738	BBS10	best inferred	79738
8729	GBF1	best inferred	8729
8727	CTNNAL1	landmark	8727
8728	ADAM19	best inferred	8728
8740	TNFSF14	best inferred	8740
7411	VBP1	best inferred	7411
8743	TNFSF10	best inferred	8743
7410	VAV2	best inferred	7410
8744	TNFSF9	best inferred	8744
8741	TNFSF13	best inferred	8741
7412	VCAM1	best inferred	7412
8742	TNFSF12	best inferred	8742
80705	TSGA10	best inferred	80705
440	ASNS	best inferred	440
54442	KCTD5	landmark	54442
54440	SASH3	best inferred	54440
79720	VPS37B	best inferred	79720
443	ASPA	best inferred	443
55770	EXOC2	best inferred	55770
444	ASPH	best inferred	444
445	ASS1	best inferred	445
55776	SAYSD1	best inferred	55776
55775	TDP1	best inferred	55775
79724	ZNF768	best inferred	79724
79723	SUV39H2	best inferred	79723
8736	MYOM1	best inferred	8736
79726	WDR59	best inferred	79726
7403	KDM6A	best inferred	7403
8737	RIPK1	best inferred	8737
55779	CFAP44	best inferred	55779
79728	PALB2	best inferred	79728
7405	UVRAG	best inferred	7405
55778	ZNF839	best inferred	55778
7408	VASP	best inferred	7408
7407	VARS	best inferred	7407
79729	SH3D21	best inferred	79729
8738	CRADD	best inferred	8738
7409	VAV1	best inferred	7409
8739	HRK	best inferred	8739
8751	ADAM15	best inferred	8751
7422	VEGFA	best inferred	7422
8754	ADAM9	best inferred	8754
7421	VDR	best inferred	7421
7424	VEGFC	best inferred	7424
7423	VEGFB	best inferred	7423
80736	SLC44A4	best inferred	80736
65109	UPF3B	best inferred	65109
65108	MARCKSL1	best inferred	65108
54453	RIN2	best inferred	54453
55784	MCTP2	best inferred	55784
79751	SLC25A22	best inferred	79751
80740	LY6G6C	best inferred	80740
79750	ZNF385D	best inferred	79750
79753	SNIP1	best inferred	79753
55781	RIOK2	best inferred	55781
79752	ZFAND1	best inferred	79752
55788	LMBRD1	best inferred	55788
79755	ZNF750	best inferred	79755
55787	TXLNG	best inferred	55787
79754	ASB13	best inferred	79754
54455	FBXO42	best inferred	54455
55786	ZNF415	best inferred	55786
80742	PRR3	best inferred	80742
54454	ATAD2B	best inferred	54454
55785	FGD6	best inferred	55785
80741	LY6G5C	best inferred	80741
7415	VCP	best inferred	7415
79759	ZNF668	best inferred	79759
7414	VCL	best inferred	7414
79758	DHRS12	best inferred	79758
7417	VDAC2	best inferred	7417
8745	ADAM23	best inferred	8745
7416	VDAC1	landmark	7416
54458	PRR13	best inferred	54458
7419	VDAC3	best inferred	7419
8761	PABPC4	best inferred	8761
65110	UPF3A	best inferred	65110
7431	VIM	best inferred	7431
7430	EZR	best inferred	7430
8760	CDS2	best inferred	8760
6102	RP2	best inferred	6102
7433	VIPR1	best inferred	7433
7432	VIP	best inferred	7432
8766	RAB11A	best inferred	8766
8763	CD164	best inferred	8763
6103	RPGR	best inferred	6103
7434	VIPR2	best inferred	7434
8764	TNFRSF14	best inferred	8764
65117	RSRC2	best inferred	65117
80724	ACAD10	best inferred	80724
80723	SLC35G2	best inferred	80723
55791	LRIF1	best inferred	55791
55790	CSGALNACT1	best inferred	55790
460	ASTN1	best inferred	460
55795	PCID2	best inferred	55795
79740	ZBBX	best inferred	79740
463	ZFHX3	best inferred	463
54463	FAM134B	best inferred	54463
54462	CCSER2	best inferred	54462
55793	MINDY1	landmark	55793
79742	CXorf36	best inferred	79742
466	ATF1	landmark	466
54468	MIOS	best inferred	54468
55799	CACNA2D3	best inferred	55799
79744	ZNF419	best inferred	79744
467	ATF3	best inferred	467
55798	METTL2B	best inferred	55798
468	ATF4	best inferred	468
79746	ECHDC3	best inferred	79746
54465	ETAA1	best inferred	54465
55796	MBNL3	best inferred	55796
79745	CLIP4	best inferred	79745
7425	VGF	best inferred	7425
7428	VHL	best inferred	7428
54469	ZFAND6	best inferred	54469
92703	TMEM183A	best inferred	92703
7429	VIL1	best inferred	7429
8772	FADD	best inferred	8772
8773	SNAP23	best inferred	8773
7444	VRK2	best inferred	7444
8776	MTMR1	best inferred	8776
7443	VRK1	best inferred	7443
8777	MPDZ	best inferred	8777
8774	NAPG	best inferred	8774
8775	NAPA	best inferred	8775
471	ATIC	best inferred	471
472	ATM	best inferred	472
473	RERE	best inferred	473
475	ATOX1	best inferred	475
476	ATP1A1	best inferred	476
477	ATP1A2	best inferred	477
478	ATP1A3	best inferred	478
7436	VLDLR	best inferred	7436
7439	BEST1	best inferred	7439
8767	RIPK2	best inferred	8767
6120	RPE	best inferred	6120
7450	VWF	best inferred	7450
6122	RPL3	best inferred	6122
7453	WARS	best inferred	7453
6124	RPL4	best inferred	6124
8787	RGS9	best inferred	8787
7454	WAS	best inferred	7454
8788	DLK1	best inferred	8788
6125	RPL5	best inferred	6125
7456	WIPF1	best inferred	7456
8786	RGS11	best inferred	8786
481	ATP1B1	landmark	481
8780	RIOK3	best inferred	8780
482	ATP1B2	best inferred	482
483	ATP1B3	best inferred	483
488	ATP2A2	best inferred	488
489	ATP2A3	best inferred	489
6117	RPA1	landmark	6117
7448	VTN	best inferred	7448
7447	VSNL1	best inferred	7447
6119	RPA3	landmark	6119
6118	RPA2	landmark	6118
7462	LAT2	best inferred	7462
8794	TNFRSF10C	best inferred	8794
6130	RPL7A	best inferred	6130
7461	CLIP2	best inferred	7461
8795	TNFRSF10B	best inferred	8795
7464	CORO2A	best inferred	7464
8792	TNFRSF11A	best inferred	8792
6132	RPL8	best inferred	6132
8793	TNFRSF10D	best inferred	8793
6135	RPL11	best inferred	6135
7466	WFS1	landmark	7466
8798	DYRK4	best inferred	8798
6134	RPL10	best inferred	6134
7465	WEE1	best inferred	7465
8799	PEX11B	best inferred	8799
6137	RPL13	best inferred	6137
7468	NSD2	best inferred	7468
8796	SCEL	best inferred	8796
6136	RPL12	best inferred	6136
490	ATP2B1	best inferred	490
491	ATP2B2	best inferred	491
8790	FPGT	best inferred	8790
492	ATP2B3	best inferred	492
493	ATP2B4	best inferred	493
498	ATP5A1	best inferred	498
6128	RPL6	best inferred	6128
7458	EIF4H	best inferred	7458
6129	RPL7	best inferred	6129
6141	RPL18	best inferred	6141
7475	WNT6	best inferred	7475
6143	RPL19	best inferred	6143
7474	WNT5A	best inferred	7474
6146	RPL22	best inferred	6146
7476	WNT7A	best inferred	7476
6147	RPL23A	best inferred	6147
6139	RPL17	best inferred	6139
6138	RPL15	best inferred	6138
7469	NELFA	best inferred	7469
6152	RPL24	best inferred	6152
6155	RPL27	best inferred	6155
7486	WRN	best inferred	7486
6154	RPL26	best inferred	6154
7485	WRB	landmark	7485
6157	RPL27A	best inferred	6157
6156	RPL30	best inferred	6156
6159	RPL29	best inferred	6159
6158	RPL28	best inferred	6158
6150	MRPL23	best inferred	6150
7481	WNT11	best inferred	7481
6164	RPL34	best inferred	6164
7494	XBP1	landmark	7494
6166	RPL36AL	best inferred	6166
6165	RPL35A	best inferred	6165
6168	RPL37A	best inferred	6168
6167	RPL37	best inferred	6167
7498	XDH	best inferred	7498
6169	RPL38	best inferred	6169
6160	RPL31	best inferred	6160
7490	WT1	best inferred	7490
6161	RPL32	best inferred	6161
6175	RPLP0	best inferred	6175
6176	RPLP1	best inferred	6176
6171	RPL41	best inferred	6171
55700	MAP7D1	best inferred	55700
55704	CCDC88A	best inferred	55704
55703	POLR3B	best inferred	55703
55702	CCDC94	best inferred	55702
55701	ARHGEF40	best inferred	55701
55707	NECAP2	best inferred	55707
55706	NDC1	best inferred	55706
55705	IPO9	best inferred	55705
6185	RPN2	best inferred	6185
6188	RPS3	best inferred	6188
6187	RPS2	best inferred	6187
55709	KBTBD4	best inferred	55709
6189	RPS3A	best inferred	6189
6182	MRPL12	landmark	6182
6181	RPLP2	best inferred	6181
6184	RPN1	landmark	6184
6183	MRPS12	best inferred	6183
55711	FAR2	best inferred	55711
55715	DOK4	best inferred	55715
55714	TENM3	best inferred	55714
55713	ZNF334	best inferred	55713
55719	SLF2	best inferred	55719
55718	POLR3E	best inferred	55718
55717	WDR11	best inferred	55717
55716	LMBR1L	best inferred	55716
6197	RPS6KA3	best inferred	6197
6196	RPS6KA2	best inferred	6196
6199	RPS6KB2	best inferred	6199
6198	RPS6KB1	best inferred	6198
6191	RPS4X	best inferred	6191
6193	RPS5	landmark	6193
6192	RPS4Y1	best inferred	6192
91373	UAP1L1	best inferred	91373
6195	RPS6KA1	landmark	6195
6194	RPS6	landmark	6194
65080	MRPL44	best inferred	65080
65082	VPS33A	best inferred	65082
65084	TMEM135	best inferred	65084
65083	NOL6	best inferred	65083
65095	KRI1	best inferred	65095
65094	JMJD4	best inferred	65094
158747	MOSPD2	best inferred	158747
388650	FAM69A	landmark	388650
